Job No,Institutation,URL(url of job posting),List Id,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100
18058,northern trust,https://careers.northerntrust.com/jobs/senior-consultant-investor-services-8809,3,1,16,0,4,0,10,0,0,0,2,0,0,0,0,1,3,0,0,0,3,6,1,0,0,1,0,0,7,0,0,8,5,0,0,0,0,0,0,2,0,0,0,0,0,2,2,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18098,northern trust,https://careers.northerntrust.com/jobs/team-lead-investor-accounting-9563,3,2,1,0,0,0,1,0,0,0,0,0,0,0,2,0,2,0,0,0,2,2,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18068,northern trust,https://careers.northerntrust.com/jobs/senior-consultant-investor-accounting-9076,3,1,0,0,0,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,14,0,1,0,0,3,0,0,4,0,0,2,6,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,1,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
74491,northern trust,https://careers.northerntrust.com/jobs/recruiting-analyst-executive-search-11971,3,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,7,0,1,0,0,2,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
73816,northern trust,https://careers.northerntrust.com/jobs/applications-architect-11603,3,1,2,3,1,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,3,1,1,1,0,1,0,0,4,0,0,1,5,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
74492,northern trust,https://careers.northerntrust.com/jobs/specialist-applications-omnium-11970,3,1,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
18099,northern trust,https://careers.northerntrust.com/jobs/manager-private-equity-fund-accounting-hfs-11937,3,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18066,northern trust,https://careers.northerntrust.com/jobs/senior-consultant-private-equity-fund-accounting-hfs-11938,3,1,0,0,0,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,12,0,1,0,0,3,0,0,3,0,0,2,6,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,1,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
74357,northern trust,https://careers.northerntrust.com/jobs/business-process-analyst-11830,3,1,2,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,8,0,1,0,0,3,0,0,2,0,0,2,6,0,0,0,0,0,0,2,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
74380,northern trust,https://careers.northerntrust.com/jobs/personal-wealth-management-trust-associate-11945,3,1,4,0,8,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,3,1,3,1,0,1,0,0,2,0,0,1,6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
74388,northern trust,https://careers.northerntrust.com/jobs/sr-teller-lakeforest-11944,3,2,1,0,0,0,8,0,0,0,3,0,0,0,0,1,0,0,0,0,3,3,3,0,0,1,0,0,6,0,0,1,5,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
74427,northern trust,https://careers.northerntrust.com/jobs/account-manager-%E2%80%93-commercial-banking-11943,3,4,0,0,0,0,4,0,0,0,1,0,0,0,0,1,0,0,0,0,3,2,1,0,0,1,0,0,2,0,0,1,5,0,0,0,0,1,0,1,0,0,1,0,0,0,14,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
73449,northern trust,https://careers.northerntrust.com/jobs/corporate-recruiter-banking-and-financial-services-11942,3,1,1,0,0,0,9,0,0,0,4,0,0,0,0,1,0,0,0,0,3,1,1,0,0,1,0,0,2,0,0,1,5,0,0,0,0,0,0,1,0,0,0,0,0,0,4,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
74387,northern trust,https://careers.northerntrust.com/jobs/sr-teller-11941,3,1,1,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,3,2,1,0,0,1,0,0,3,0,0,1,5,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
74367,northern trust,https://careers.northerntrust.com/jobs/user-experience-manager-11939,3,4,0,0,0,0,3,0,0,0,1,0,0,0,0,1,0,0,0,0,3,2,1,0,0,1,0,0,2,0,0,1,5,0,0,0,0,1,0,1,0,0,1,0,0,0,14,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
74499,northern trust,https://careers.northerntrust.com/jobs/senior-analyst-securities-pricing-11940,3,1,2,0,0,0,3,0,0,6,0,0,0,0,0,1,0,0,0,0,3,2,1,0,0,4,0,0,3,0,0,2,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
74098,northern trust,https://careers.northerntrust.com/jobs/consultant-controller-hfs-11589,3,1,1,1,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,4,1,1,0,0,1,0,0,2,0,0,1,5,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68897,northern trust,https://careers.northerntrust.com/jobs/manager-accounting-fees-gfm-f-11936,3,1,0,0,1,0,4,0,0,0,0,0,0,0,0,1,0,0,0,0,6,0,1,0,0,1,0,0,3,0,0,2,7,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
74223,northern trust,https://careers.northerntrust.com/jobs/technical-coordinator-fund-accounting-11925,3,1,5,0,0,0,1,0,0,0,3,0,0,0,0,1,0,0,0,0,4,1,1,0,0,1,0,0,12,0,0,1,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,4,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0
63777,northern trust,https://careers.northerntrust.com/jobs/multi-asset-class-product-manager-strategic-product-group-11923,3,1,2,0,0,0,2,0,0,0,1,0,0,0,0,1,0,0,0,0,4,2,1,0,0,1,0,0,3,0,0,3,5,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
74479,northern trust,https://careers.northerntrust.com/jobs/manager-global-financial-control-sox-11917,3,1,0,3,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,3,2,10,0,0,1,0,0,10,0,0,1,8,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,5,0,0,3,0,0,0,0,0,1,2,0,0,0,0,0,1,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,2
74404,northern trust,https://careers.northerntrust.com/jobs/associate-accountant-fund-accountng-11910,3,1,3,0,0,0,3,4,0,0,3,0,0,0,0,1,0,0,0,0,3,1,1,0,0,1,0,0,6,0,0,2,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
19007,northern trust,https://careers.northerntrust.com/jobs/sr-analyst-fx-client-service-11907,3,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,4,0,2,0,0,1,0,0,2,0,0,1,6,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
69728,northern trust,https://careers.northerntrust.com/jobs/operational-excellence-business-process-analyst-senior-consultant-11906,3,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0
72025,northern trust,https://careers.northerntrust.com/jobs/visual-designer-11885,3,1,2,0,3,0,4,0,0,0,0,0,0,0,0,1,0,0,0,0,3,2,2,0,0,1,0,0,5,0,0,1,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
72024,northern trust,https://careers.northerntrust.com/jobs/junior-visual-designer-11886,3,1,0,0,1,0,1,0,0,2,0,0,0,0,0,1,0,0,0,0,3,2,1,0,0,1,0,0,3,0,0,1,6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
73942,northern trust,https://careers.northerntrust.com/jobs/shared-services-problem-manager-11883,3,1,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,3,1,1,0,0,1,0,0,2,0,0,1,8,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
74398,northern trust,https://careers.northerntrust.com/jobs/analyst-institutional-fund-accounting-11884,3,0,2,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
74446,northern trust,https://careers.northerntrust.com/jobs/representative-client-service-banking-operations-11882,3,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47413,northern trust,https://careers.northerntrust.com/jobs/wealth-strategist-11878,3,2,0,0,0,0,2,0,0,0,4,0,0,0,0,1,0,0,0,0,3,1,2,0,0,1,0,0,2,0,0,1,5,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
73113,northern trust,https://careers.northerntrust.com/jobs/wealth-strategist-sales-associate-11861,3,7,3,0,0,0,12,0,0,0,2,0,1,0,0,1,0,0,0,0,3,1,3,0,0,1,0,0,5,0,0,1,8,0,0,0,0,0,1,5,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
73799,northern trust,https://careers.northerntrust.com/jobs/foundations-endownments-non-profit-investment-sales-officer-11860,3,1,0,2,0,0,2,0,0,0,3,0,0,0,0,1,0,0,0,0,3,0,2,0,0,1,0,0,6,0,0,1,5,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
74140,northern trust,https://careers.northerntrust.com/jobs/associate-accountant-finance-fees-11849,3,1,1,6,0,0,4,0,0,0,0,0,0,0,0,1,0,0,0,0,3,1,6,0,0,1,0,0,5,0,0,1,8,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
73833,northern trust,https://careers.northerntrust.com/jobs/specialist-technology-risk-and-information-security-11848,3,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,3,1,1,0,0,1,0,0,5,0,0,1,5,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0
73028,northern trust,https://careers.northerntrust.com/jobs/omnium-platform-strategy-analysis-consultant-hfs-11847,3,1,1,0,0,0,3,0,0,0,1,0,0,0,0,2,0,0,0,0,3,0,1,0,0,2,0,0,2,0,0,1,5,0,0,7,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
74299,northern trust,https://careers.northerntrust.com/jobs/consultant-global-foreign-exchange-11846,3,1,0,0,11,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,4,9,2,0,0,5,0,0,6,0,0,1,7,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19003,northern trust,https://careers.northerntrust.com/jobs/specialist-accounting-11845,3,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,3,1,1,1,0,1,0,0,3,0,0,1,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
74063,northern trust,https://careers.northerntrust.com/jobs/administrative-assistant-11844,3,1,11,0,2,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,3,3,1,1,0,1,0,0,2,0,0,2,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
74305,northern trust,https://careers.northerntrust.com/jobs/executive-dining-server-11840,3,1,0,1,2,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,3,0,1,0,0,1,0,0,3,0,0,1,5,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
74318,northern trust,https://careers.northerntrust.com/jobs/analyst-alternative-investments-11833,3,1,0,0,0,0,7,0,0,0,0,0,0,0,0,1,0,0,0,0,3,1,1,0,0,1,0,0,3,0,0,1,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
74209,northern trust,https://careers.northerntrust.com/jobs/manager-ii-sox-soc-testing-team-11829,3,1,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,4,0,3,0,0,1,0,0,2,0,0,1,5,0,0,0,0,0,2,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19004,northern trust,https://careers.northerntrust.com/jobs/associate-banking-advisor-11826,3,2,3,0,0,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,3,2,1,2,0,1,0,0,8,0,0,3,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,4,0,0,0,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
74373,northern trust,https://careers.northerntrust.com/jobs/svp-it-risk-and-compliance-11825,3,1,4,1,0,0,7,0,0,0,4,0,0,0,0,1,0,0,0,0,3,5,1,0,0,1,0,0,3,0,0,1,5,0,0,0,0,5,0,1,0,0,10,0,0,0,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
73666,northern trust,https://careers.northerntrust.com/jobs/senior-consultant-business-architecture-11823,3,0,1,0,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,1,0,3,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,2,0,0,0,2,0,0,0,1,0,0,6,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
74241,northern trust,https://careers.northerntrust.com/jobs/senior-auditor-sox-soc1-11694,3,1,3,0,4,0,3,2,0,0,0,0,0,0,0,1,0,0,0,0,3,8,1,1,0,2,0,0,3,0,0,2,5,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
74248,northern trust,https://careers.northerntrust.com/jobs/personal-trust-wealth-management-associate-11808,3,1,1,0,0,0,3,0,0,0,1,0,0,0,0,1,0,0,0,0,3,3,1,0,0,1,0,0,2,0,0,1,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
74256,northern trust,https://careers.northerntrust.com/jobs/pers-bkg-mgr-11806,3,2,1,0,0,0,5,0,0,0,1,0,0,0,0,1,0,0,0,0,3,4,6,0,0,1,0,0,7,0,0,1,5,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
72656,northern trust,https://careers.northerntrust.com/jobs/analyst-otc-middle-office-asset-services-hedge-fund-services-11807,3,0,0,0,0,0,8,1,0,0,2,0,0,0,0,0,0,0,0,0,1,3,0,0,0,1,0,0,6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
73514,northern trust,https://careers.northerntrust.com/jobs/client-service-manager-global-fund-services-gfs-fund-accounting-11804,3,1,1,0,0,0,3,1,0,0,0,0,0,0,11,3,0,0,0,0,3,1,1,0,0,2,0,0,5,0,0,1,9,0,0,1,0,0,0,1,0,0,0,1,0,0,4,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
